Category,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total,sbbm,colorLevel
全国,浙江,500kV,天一变,#1主变A相,0.1,,,,,,11M00000000598463,1
全国,浙江,500kV,天一变,#2主变B相,0.1,,,,,,11M00000000598472,9
全国,浙江,500kV,天一变,#1主变B相,0.1,,,,,,11M00000000598461,8
全国,浙江,500kV,天一变,#3主变A相,0.1,,,,,,11M00000000598468,9
全国,浙江,500kV,天一变,#3主变B相,0.1,,,,,,11M00000000598467,7
全国,浙江,500kV,天一变,#3主变C相,0.1,,,,,,11M00000000598465,1
全国,浙江,500kV,天一变,#1主变C相,0.1,,,,,,11M00000000598459,5
全国,浙江,500kV,天一变,#2主变C相,0.1,,,,,,11M00000000598470,0
全国,浙江,500kV,天一变,#2主变A相,0.1,,,,,,11M00000000598473,0
全国,浙江,500kV,天柱变,#2主变C相,0.1,,,,,,11M00000000117343,5
全国,浙江,500kV,天柱变,#2主变A相,0.1,,,,,,11M00000000117255,8
全国,浙江,500kV,天柱变,#4主变A相,0.1,,,,,,11M32000238671706,1
全国,浙江,500kV,天柱变,#4主变B相,0.1,,,,,,11M32000238671707,5
全国,浙江,500kV,天柱变,#3主变C相,0.1,,,,,,11M00000000117352,1
全国,浙江,500kV,天柱变,#4主变C相,0.1,,,,,,11M32000238671708,9
全国,浙江,500kV,天柱变,#3主变B相,0.1,,,,,,11M00000000117350,8
全国,浙江,500kV,天柱变,#3主变A相,0.1,,,,,,11M00000000117347,9
全国,浙江,500kV,天柱变,#2主变B相,0.1,,,,,,11M00000000117341,0
全国,吉林,500kV,甜水500kV变电站,2号主变压器A相,0.1,,,,,,23M00000009598430,1
全国,吉林,500kV,甜水500kV变电站,2号主变压器B相,0.1,,,,,,23M00000009598407,3
全国,吉林,500kV,甜水500kV变电站,1号主变压器B相,0.1,,,,,,23M00000009598415,4
全国,吉林,500kV,甜水500kV变电站,2号主变压器C相,0.1,,,,,,23M00000009598411,5
全国,吉林,500kV,甜水500kV变电站,1号主变压器A相,0.1,,,,,,23M00000009598412,7
全国,吉林,500kV,甜水500kV变电站,1号主变压器C相,0.1,,,,,,23M00000009598440,8
全国,宁夏,330kV,甜水河330kV变电站,1号主变压器,0.1,,,,,,29M00000004358802,8
全国,宁夏,330kV,甜水河330kV变电站,2号主变压器,0.1,,,,,,29M00000003189829,0
全国,上海,500kV,亭卫,3号主变C相,0.1,,,,,,09M00120060005644,9
全国,上海,500kV,亭卫,3号主变B相,0.1,,,,,,09M00120060005643,8
全国,上海,500kV,亭卫,4号主变B相B相,0.1,,,,,,09M00000000244094,9
全国,上海,500kV,亭卫,4号主变C相C相,0.1,,,,,,09M00000000244095,9
全国,上海,500kV,亭卫,4号主变A相A相,0.1,,,,,,09M00000000244093,5
全国,上海,500kV,亭卫,3号主变A相,0.1,,,,,,09M00120060005633,1
全国,上海,500kV,亭卫,1号主变A相,0.1,,,,,,09M00120060005634,8
全国,上海,500kV,亭卫,1号主变C相,0.1,,,,,,09M00120060005642,8
全国,上海,500kV,亭卫,1号主变B相,0.1,,,,,,09M00120060005641,7
全国,吉林,500kV,通化500kV变电站,1号主变压器C相,0.1,,,,,,23M00000009600826,6
全国,吉林,500kV,通化500kV变电站,2号主变压器A相,0.1,,,,,,23M00000009600892,0
全国,吉林,500kV,通化500kV变电站,1号主变压器A相,0.1,,,,,,23M00000009600680,7
全国,吉林,500kV,通化500kV变电站,1号主变压器B相,0.1,,,,,,23M00000009600605,2
全国,吉林,500kV,通化500kV变电站,2号主变压器C相,0.1,,,,,,23M00000009601122,7
全国,吉林,500kV,通化500kV变电站,2号主变压器B相,0.1,,,,,,23M00000009601008,3
全国,冀北,500kV,通州变电站,2号主变C相,0.1,,,,,,01M10000000197607,9
全国,冀北,500kV,通州变电站,3号主变B相,0.1,,,,,,01M10000000197606,9
全国,冀北,500kV,通州变电站,3号主变A相,0.1,,,,,,01M10000000197604,7
全国,冀北,500kV,通州变电站,2号主变A相,0.1,,,,,,01M10000000253150,2
全国,冀北,500kV,通州变电站,3号主变C相,0.1,,,,,,01M10000000197270,7
全国,冀北,500kV,通州变电站,2号主变B相,0.1,,,,,,01M10000000197605,8
全国,辽宁,500kV,瓦房店500kV变电站,#2C相主变压器,0.1,,,,,,22M00000017455528,4
全国,辽宁,500kV,瓦房店500kV变电站,#4A相主变压器,0.1,,,,,,22M00000017455914,9
全国,辽宁,500kV,瓦房店500kV变电站,#4B相主变压器,0.1,,,,,,22M00000017455932,7
全国,辽宁,500kV,瓦房店500kV变电站,#2A相主变压器,0.1,,,,,,22M00000017455472,1
全国,辽宁,500kV,瓦房店500kV变电站,#4C相主变压器,0.1,,,,,,22M00000017455950,3
全国,辽宁,500kV,瓦房店500kV变电站,#2B相主变压器,0.1,,,,,,22M00000017455510,0
全国,上海,500kV,外二厂,6号主变,0.1,,,,,,09M00120200000255,3
全国,上海,500kV,外二厂,5号主变,0.1,,,,,,09M00120200000254,0
全国,上海,500kV,外三厂,7号主变,0.1,,,,,,09M00120200000268,8
全国,上海,500kV,外三厂,8号主变,0.1,,,,,,09M00120200000269,3
全国,冀北,500kV,万全变电站,1#主变C相,0.1,,,,,,01M10000000371890,1
全国,冀北,500kV,万全变电站,1#主变B相,0.1,,,,,,01M10000000371889,8
全国,冀北,500kV,万全变电站,1#主变A相,0.1,,,,,,01M10000000371888,0
全国,冀北,500kV,万全变电站,2#主变B相,0.1,,,,,,01M10000000372265,4
全国,冀北,500kV,万全变电站,2#主变C相,0.1,,,,,,01M10000000372266,1
全国,冀北,500kV,万全变电站,1号主变备用相,0.1,,,,,,01M10000003224558,1
全国,冀北,500kV,万全变电站,2#主变A相,0.1,,,,,,01M10000000372264,4
全国,浙江,500kV,万象变,2号主变A相,0.1,,,,,,11M00000000874425,1
全国,浙江,500kV,万象变,3号主变B相,0.1,,,,,,11M00000000427045,4
全国,浙江,500kV,万象变,3号主变A相,0.1,,,,,,11M00000000427043,9
全国,浙江,500kV,万象变,2号主变B相,0.1,,,,,,11M30000003275337,1
全国,浙江,500kV,万象变,3号主变C相,0.1,,,,,,11M00000000427047,3
全国,浙江,500kV,万象变,2号主变C相,0.1,,,,,,11M00000000874424,3
全国,浙江,500kV,王店变,#1主变A相,0.1,,,,,,11M00000000153037,3
全国,浙江,500kV,王店变,#3主变C相,0.1,,,,,,11M00000000153071,4
全国,浙江,500kV,王店变,#2主变A相,0.1,,,,,,11M00000000153053,2
全国,浙江,500kV,王店变,#3主变B相,0.1,,,,,,11M00000000153076,4
全国,浙江,500kV,王店变,#1主变B相,0.1,,,,,,11M00000000153047,5
全国,浙江,500kV,王店变,#1主变C相,0.1,,,,,,11M00000000153042,5
全国,浙江,500kV,王店变,#2主变C相,0.1,,,,,,11M00000000153057,0
全国,浙江,500kV,王店变,#3主变A相,0.1,,,,,,11M00000000153066,3
全国,浙江,500kV,王店变,#2主变B相,0.1,,,,,,11M00000000153061,1
全国,辽宁,500kV,王石500kV变电站,2#C相主变压器,0.1,,,,,,22M00000008697098,0
全国,辽宁,500kV,王石500kV变电站,2#A相主变压器,0.1,,,,,,22M00000008697096,6
全国,辽宁,500kV,王石500kV变电站,1#C相主变压器,0.1,,,,,,22M00000018103572,0
全国,辽宁,500kV,王石500kV变电站,1#B相主变压器,0.1,,,,,,22M00000018103550,0
全国,辽宁,500kV,王石500kV变电站,1#A相主变压器,0.1,,,,,,22M00000018103128,2
全国,辽宁,500kV,王石500kV变电站,2#B相主变压器,0.1,,,,,,22M00000008697097,4
全国,江西,500kV,文山500kV变电站,1#A 主变压器,0.1,,,,,,18M00000000635894,8
全国,江西,500kV,文山500kV变电站,1#C 主变压器,0.1,,,,,,18M00000000635897,4
全国,江西,500kV,文山500kV变电站,1#B 主变压器,0.1,,,,,,18M00000000635896,9
全国,湖北,500kV,卧龙变电站,卧#3主变B相,0.1,,,,,,15M00000003255303,9
全国,湖北,500kV,卧龙变电站,卧#1主变A相,0.1,,,,,,15M00000003255971,0
全国,湖北,500kV,卧龙变电站,卧#3主变C相,0.1,,,,,,15M00000003255304,4
全国,湖北,500kV,卧龙变电站,卧#1主变B相,0.1,,,,,,15M00000003255972,0
全国,湖北,500kV,卧龙变电站,卧#1主变C相,0.1,,,,,,15M00000003255973,3
全国,湖北,500kV,卧龙变电站,卧#3主变A相,0.1,,,,,,15M00000003255302,1
全国,青海,330kV,乌兰变电站,#2主变压器,0.1,,,,,,28M00000801696515,9
全国,青海,330kV,乌兰变电站,#1主变压器,0.1,,,,,,28M06X00000032191,8
全国,江苏,500kV,吴江变,7号主变C相,0.1,,,,,,10M00000000041511,0
全国,江苏,500kV,吴江变,7号主变B相,0.1,,,,,,10M51111111320341,4
全国,江苏,500kV,吴江变,2号主变,0.1,,,,,,10M00000000070280,9
全国,江苏,500kV,吴江变,1号主变,0.1,,,,,,10M00000000071076,4
全国,江苏,500kV,吴江变,5号主变B相,0.1,,,,,,10M00000146337315,3
全国,江苏,500kV,吴江变,5号主变A相,0.1,,,,,,10M00000146337300,6
全国,江苏,500kV,吴江变,6号主变C相,0.1,,,,,,10M51111111320342,2
全国,江苏,500kV,吴江变,5号主变C相,0.1,,,,,,10M00000146337330,5
全国,江苏,500kV,吴江变,3号主变C相,0.1,,,,,,10M51111111320784,7
全国,江苏,500kV,吴江变,3号主变B相,0.1,,,,,,10M51111111320785,3
全国,江苏,500kV,吴江变,3号主变A相,0.1,,,,,,10M51111111459900,6
全国,江苏,500kV,吴江变,6号主变A相,0.1,,,,,,10M00000000206268,9
全国,江苏,500kV,吴江变,6号主变B相,0.1,,,,,,10M51111111320343,4
全国,江苏,500kV,吴江变,7号主变A相,0.1,,,,,,10M51111111320763,6
全国,江苏,500kV,吴江变,3号主变,0.1,,,,,,10M00000000216403,5
全国,浙江,500kV,吴宁变,#3主变B相,0.1,,,,,,11M30000425155179,5
全国,浙江,500kV,吴宁变,#3主变C相,0.1,,,,,,11M30000425155115,5
全国,浙江,500kV,吴宁变,#4主变A相,0.1,,,,,,11M30000425234368,8
全国,浙江,500kV,吴宁变,#4主变B相,0.1,,,,,,11M30000425234560,6
全国,浙江,500kV,吴宁变,#4主变C相,0.1,,,,,,11M30000425234733,0
全国,浙江,500kV,吴宁变,#3主变A相,0.1,,,,,,11M30000425047675,3
全国,天津,500kV,吴庄,5#B相主变压器,0.1,,,,,,03M40000005492274,0
全国,天津,500kV,吴庄,5#A相主变压器,0.1,,,,,,03M01000000006436,1
全国,天津,500kV,吴庄,2#A相主变压器,0.1,,,,,,03M01000000420051,7
全国,天津,500kV,吴庄,4#C相主变压器,0.1,,,,,,03M01000000044482,2
全国,天津,500kV,吴庄,4#B相主变压器,0.1,,,,,,03M01000000044481,7
全国,天津,500kV,吴庄,4#A相主变压器,0.1,,,,,,03M01000000044324,7
全国,天津,500kV,吴庄,3#B相主变压器,0.1,,,,,,03M01000000044694,3
全国,天津,500kV,吴庄,3#C相主变压器,0.1,,,,,,03M01000000044696,4
全国,天津,500kV,吴庄,3#A相主变压器,0.1,,,,,,03M01000000044693,5
全国,天津,500kV,吴庄,2#C相主变压器,0.1,,,,,,03M01000000419968,8
全国,天津,500kV,吴庄,2#B相主变压器,0.1,,,,,,03M01000000419967,0
全国,天津,500kV,吴庄,5#C相主变压器,0.1,,,,,,03M01000000006437,1
全国,江苏,500kV,武南变,3号主变C相,0.1,,,,,,10M00000040010001,3
全国,江苏,500kV,武南变,5号主变A相,0.1,,,,,,10M00000128936973,5
全国,江苏,500kV,武南变,4号主变A相,0.1,,,,,,10M00000040009991,4
全国,江苏,500kV,武南变,5号主变B相,0.1,,,,,,10M00000127522359,9
全国,江苏,500kV,武南变,4号主变C相,0.1,,,,,,10M00000040009992,8
全国,江苏,500kV,武南变,5号主变C相,0.1,,,,,,10M00000127522361,5
全国,江苏,500kV,武南变,3号主变B相,0.1,,,,,,10M00000040010000,3
全国,江苏,500kV,武南变,4号主变B相,0.1,,,,,,10M00000040054520,1
全国,江苏,500kV,武南变,3号主变A相,0.1,,,,,,10M00000040009999,1
全国,河北,500kV,武邑500kV变电站,2号B相主变压器,0.1,,,,,,04M00000009243469,9
全国,河北,500kV,武邑500kV变电站,3号C相主变压器,0.1,,,,,,04M00000017529346,3
全国,河北,500kV,武邑500kV变电站,3号B相主变压器,0.1,,,,,,04M00000017529363,2
全国,河北,500kV,武邑500kV变电站,3号A相主变压器,0.1,,,,,,04M00000017529380,2
全国,河北,500kV,武邑500kV变电站,4号B相主变压器,0.1,,,,,,04M00000009243415,6
全国,河北,500kV,武邑500kV变电站,2号A相主变压器,0.1,,,,,,04M00000009243470,1
全国,河北,500kV,武邑500kV变电站,2号C相主变压器,0.1,,,,,,04M00000009243468,2
全国,河北,500kV,武邑500kV变电站,4号C相主变压器,0.1,,,,,,04M00000009243467,1
全国,河北,500kV,武邑500kV变电站,4号A相主变压器,0.1,,,,,,04M00000009243466,6
全国,福建,500kV,五峰变电所,#1A联变,0.1,,,,,,13M0100KB00000201,1
全国,福建,500kV,五峰变电所,#1B联变,0.1,,,,,,13M0100KB00000202,0
全国,福建,500kV,五峰变电所,#1C联变,0.1,,,,,,13M0100KB00000203,7
全国,青海,750kV,西宁变电站,#2主变压器B相,0.1,,,,,,28M01X00000010724,6
全国,青海,750kV,西宁变电站,#1主变压器A相,0.1,,,,,,28M00000003421720,0
全国,青海,750kV,西宁变电站,#1主变压器C相,0.1,,,,,,28M00000003422038,9
全国,青海,750kV,西宁变电站,#2主变压器备用相相,0.1,,,,,,28M00000001814576,0
全国,青海,750kV,西宁变电站,#2主变压器C相,0.1,,,,,,28M01X00000010642,5
全国,青海,750kV,西宁变电站,#2主变压器A相,0.1,,,,,,28M01X00000010640,9
全国,青海,750kV,西宁变电站,#1主变压器B相,0.1,,,,,,28M00000003422023,5
全国,福建,500kV,厦门变电所,#1联变,0.1,,,,,,13M01006000000005,6
全国,福建,500kV,厦门变电所,#2联变,0.1,,,,,,13M01006000000006,9
全国,浙江,500kV,夏金变,3号主变B相,0.1,,,,,,11M00000000105959,0
全国,浙江,500kV,夏金变,3号主变C相,0.1,,,,,,11M00000000105958,2
全国,浙江,500kV,夏金变,3号主变A相,0.1,,,,,,11M00000000105957,9
全国,湖北,500kV,仙女山变电站,山#3C相主变,0.1,,,,,,15M00000016434036,9
全国,湖北,500kV,仙女山变电站,山#3B相主变,0.1,,,,,,15M00000016434033,8
全国,湖北,500kV,仙女山变电站,山#3A相主变,0.1,,,,,,15M00000016434030,9
全国,湖北,500kV,咸宁变电站,咸#1B相主变,0.1,,,,,,15M00000007469717,3
全国,湖北,500kV,咸宁变电站,咸#1A相主变,0.1,,,,,,15M00000007469718,1
全国,湖北,500kV,咸宁变电站,咸#1C相主变,0.1,,,,,,15M00000007469716,5
全国,湖北,500kV,咸宁变电站,咸#2B相主变,0.1,,,,,,15M00000013722337,1
全国,湖北,500kV,咸宁变电站,咸#2A相主变,0.1,,,,,,15M00000013722310,8
全国,湖北,500kV,咸宁变电站,咸#2C相主变,0.1,,,,,,15M00000013722362,8
全国,浙江,500kV,翔云变,4号主变C相,0.1,,,,,,11M30000581448217,2
全国,浙江,500kV,翔云变,1号主变B相,0.1,,,,,,11M30000581334980,3
全国,浙江,500kV,翔云变,1号主变A相,0.1,,,,,,11M30000581335019,6
全国,浙江,500kV,翔云变,4号主变B相,0.1,,,,,,11M30000581448256,7
全国,浙江,500kV,翔云变,4号主变A相,0.1,,,,,,11M30000581448295,7
全国,浙江,500kV,翔云变,1号主变C相,0.1,,,,,,11M30000581334941,9
全国,青海,330kV,向阳变电站,#3主变压器,0.1,,,,,,28M00000801493966,6
全国,青海,330kV,向阳变电站,#2主变压器,0.1,,,,,,28M00000801493954,2
全国,河北,500kV,辛安500kV变电站,2号C相主变压器,0.1,,,,,,04M00000009243346,1
全国,河北,500kV,辛安500kV变电站,2号B相主变压器,0.1,,,,,,04M00000009243347,9
全国,河北,500kV,辛安500kV变电站,2号A相主变压器,0.1,,,,,,04M00000009243348,4
全国,河北,500kV,辛安500kV变电站,1号C相主变压器,0.1,,,,,,04M00000014703407,9
全国,河北,500kV,辛安500kV变电站,1号B相主变压器,0.1,,,,,,04M00000014703392,4
全国,河北,500kV,辛安500kV变电站,1号A相主变压器,0.1,,,,,,04M00000014703403,7
全国,河北,500kV,辛安500kV变电站,3号A相主变压器,0.1,,,,,,04M00000009242568,0
全国,河北,500kV,辛安500kV变电站,3号B相主变压器,0.1,,,,,,04M00000009242567,8
全国,河北,500kV,辛安500kV变电站,3号C相主变压器,0.1,,,,,,04M00000009242566,6
全国,河北,500kV,辛集500kV变电站,4号A相主变压器,0.1,,,,,,04M00000018791341,8
全国,河北,500kV,辛集500kV变电站,2号A相主变压器,0.1,,,,,,04M00000009243411,4
全国,河北,500kV,辛集500kV变电站,2号B相主变压器,0.1,,,,,,04M00000009243410,1
全国,河北,500kV,辛集500kV变电站,3号B相主变压器,0.1,,,,,,04M00000009243408,2
全国,河北,500kV,辛集500kV变电站,2号C相主变压器,0.1,,,,,,04M00000009243409,6
全国,河北,500kV,辛集500kV变电站,3号C相主变压器,0.1,,,,,,04M00000009243406,6
全国,河北,500kV,辛集500kV变电站,4号C相主变压器,0.1,,,,,,04M00000018791484,3
全国,河北,500kV,辛集500kV变电站,4号B相主变压器,0.1,,,,,,04M00000018791481,5
全国,河北,500kV,辛集500kV变电站,3号A相主变压器,0.1,,,,,,04M00000009243407,6
全国,河南,500kV,新乡500kV获嘉变电站,获1#C相主变压器,0.1,,,,,,17M00000000076946,3
全国,河南,500kV,新乡500kV获嘉变电站,获1#B相主变压器,0.1,,,,,,17M00000000068129,3
全国,河南,500kV,新乡500kV获嘉变电站,获500kV主变备用相A相,0.1,,,,,,17M00012300209805,9
全国,河南,500kV,新乡500kV获嘉变电站,获2#A相主变压器,0.1,,,,,,17M00000000076880,7
全国,河南,500kV,新乡500kV获嘉变电站,获1#A相主变压器,0.1,,,,,,17M00000000068128,3
全国,河南,500kV,新乡500kV获嘉变电站,获2#B相主变压器,0.1,,,,,,17M00000000076881,6
全国,河南,500kV,新乡500kV获嘉变电站,获2#C相主变压器,0.1,,,,,,17M00000000076882,0
全国,河南,500kV,新乡500kV获嘉变电站,获500kV主变备用相主变压器,0.1,,,,,,17M00000004535196,0
全国,河南,500kV,新乡500kV塔铺变电站,塔#1A相主变压器,0.1,,,,,,17M00000000076947,5
全国,河南,500kV,新乡500kV塔铺变电站,塔#2B相主变压器,0.1,,,,,,17M00000004581031,5
全国,河南,500kV,新乡500kV塔铺变电站,塔#2A相主变压器,0.1,,,,,,17M00000004581028,0
全国,河南,500kV,新乡500kV塔铺变电站,塔#2C相主变压器,0.1,,,,,,17M00000004581034,6
全国,河南,500kV,新乡500kV塔铺变电站,塔#1C相主变压器,0.1,,,,,,17M00000000076948,5
全国,河南,500kV,新乡500kV塔铺变电站,塔#1B相主变压器,0.1,,,,,,17M00000000076949,3
全国,上海,500kV,新余,1号主变B相,0.1,,,,,,09M00120060005767,0
全国,上海,500kV,新余,1号主变C相,0.1,,,,,,09M00120060005768,8
全国,上海,500kV,新余,1号主变A相,0.1,,,,,,09M00120060005764,6
全国,上海,500kV,新余,6号主变A相,0.1,,,,,,09M00120060005763,3
全国,上海,500kV,新余,6号主变C相,0.1,,,,,,09M00120060005766,2
全国,上海,500kV,新余,6号主变B相,0.1,,,,,,09M00120060005765,4
全国,浙江,500kV,信安变,#3主变C相,0.1,,,,,,11M00000000106104,4
全国,浙江,500kV,信安变,#2主变A相,0.1,,,,,,11M00000000106106,4
全国,浙江,500kV,信安变,#3主变B相,0.1,,,,,,11M00000000106103,5
全国,浙江,500kV,信安变,#3主变A相,0.1,,,,,,11M00000000106102,7
全国,浙江,500kV,信安变,#2主变C相,0.1,,,,,,11M00000000106105,7
全国,浙江,500kV,信安变,#2主变B相,0.1,,,,,,11M00000000106101,8
全国,河南,500kV,信阳500kV浉河变电站,浉#1C相主变压器,0.1,,,,,,17M00000000076108,9
全国,河南,500kV,信阳500kV浉河变电站,浉#1B相主变压器,0.1,,,,,,17M00000000088459,0
全国,河南,500kV,信阳500kV浉河变电站,浉#1A相主变压器,0.1,,,,,,17M00000000076104,7
全国,河南,500kV,信阳500kV浉河变电站,浉#2C相主变压器,0.1,,,,,,17M00000004610625,0
全国,河南,500kV,信阳500kV浉河变电站,浉#2B相主变压器,0.1,,,,,,17M00000004610622,4
全国,河南,500kV,信阳500kV浉河变电站,浉#2A相主变压器,0.1,,,,,,17M00000004610619,2
全国,河南,500kV,信阳500kV春申变电站,春#2A相主变压器,0.1,,,,,,17M00000031034555,6
全国,河南,500kV,信阳500kV春申变电站,春#2B相主变压器,0.1,,,,,,17M00000031034558,9
全国,河南,500kV,信阳500kV春申变电站,春#2C相主变压器,0.1,,,,,,17M00000031034561,4
全国,河南,500kV,信阳500kV春申变电站,春#3C相主变压器,0.1,,,,,,17M00000031078897,5
全国,河南,500kV,信阳500kV春申变电站,春#3A相主变压器,0.1,,,,,,17M00000031078911,2
全国,河南,500kV,信阳500kV春申变电站,春#3B相主变压器,0.1,,,,,,17M00000031078883,5
全国,江西,500kV,信州500kV变电站,2#主变压器B相,0.1,,,,,,18M00000001313273,7
全国,江西,500kV,信州500kV变电站,2#主变压器A相,0.1,,,,,,18M00000001313272,3
全国,江西,500kV,信州500kV变电站,1#主变压器C相,0.1,,,,,,18M00000001257086,3
全国,江西,500kV,信州500kV变电站,1#主变压器B相,0.1,,,,,,18M00000001257085,7
全国,江西,500kV,信州500kV变电站,1#主变压器A相,0.1,,,,,,18M00000001257084,0
全国,江西,500kV,信州500kV变电站,2#主变压器C相,0.1,,,,,,18M00000001313274,9
全国,湖南,500kV,星城变电站,星城变#2主变A相,0.1,,,,,,16M00000078788532,1
全国,湖南,500kV,星城变电站,星城变#2主变B相,0.1,,,,,,16M00000078788533,4
